URG;Escola;Vacina;2022;2023;2024;2025;Total
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;COVID ASTRAZENECA;0;0;0;0;0
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;VARICELA;0;0;1;8;9
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;COVID PFIZER BABY;0;0;0;0;0
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;Q-DENGA;0;0;0;0;0
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;XBB;0;0;0;0;0
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;TETRAVIRAL;0;0;9;1;10
URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;ACWY;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;HPV - VÍRUS DO PAPILOMA HUMANO;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;MENINGOCÓCICA ACWY;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;FEBRE AMARELA;0;6;9;12;27
URG IV-CABUÇU;EMEI MONTE SOL;PNEUMOCÓCICA;0;0;0;1;1
URG IV-CABUÇU;EMEI MONTE SOL;MENINGOCÓCICA C;0;0;0;2;2
URG IV-CABUÇU;EMEI MONTE SOL;DTP - TRÍPLICE BACTERIANA;0;2;0;10;12
URG IV-CABUÇU;EMEI MONTE SOL;HEPATITE A;0;0;0;1;1
URG IV-CABUÇU;EMEI MONTE SOL;HEPATITE B;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;DT - DIFTERIA E TÉTANO;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;1;1
URG IV-CABUÇU;EMEI MONTE SOL;VOP (ORAL) - POLIOMELITE;0;1;7;0;8
URG IV-CABUÇU;EMEI MONTE SOL;ROTAVÍRUS;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;PENTA;0;0;11;1;12
URG IV-CABUÇU;EMEI MONTE SOL;TRÍPLICE VIRAL;0;0;0;1;1
URG IV-CABUÇU;EMEI MONTE SOL;INFLUENZA;0;7;43;33;83
URG IV-CABUÇU;EMEI MONTE SOL;COVID PFIZER;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;COVID CORONAVAC;0;2;0;0;2
URG IV-CABUÇU;EMEI MONTE SOL;COVID COMINARTY INFANTIL;0;8;0;0;8
URG IV-CABUÇU;EMEI MONTE SOL;COVID ASTRAZENECA;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;VARICELA;0;1;0;0;1
URG IV-CABUÇU;EMEI MONTE SOL;COVID PFIZER BABY;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;Q-DENGA;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;XBB;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;TETRAVIRAL;0;0;0;0;0
URG IV-CABUÇU;EMEI MONTE SOL;ACWY;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;HPV - VÍRUS DO PAPILOMA HUMANO;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;MENINGOCÓCICA ACWY;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;FEBRE AMARELA;0;5;0;5;10
URG IV-CABUÇU;EMEI NOVA ERA;PNEUMOCÓCICA;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;MENINGOCÓCICA C;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;DTP - TRÍPLICE BACTERIANA;0;10;3;12;25
URG IV-CABUÇU;EMEI NOVA ERA;HEPATITE A;0;0;0;1;1
URG IV-CABUÇU;EMEI NOVA ERA;HEPATITE B;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;DT - DIFTERIA E TÉTANO;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;VOP (ORAL) - POLIOMELITE;0;10;2;0;12
URG IV-CABUÇU;EMEI NOVA ERA;ROTAVÍRUS;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;PENTA;0;0;0;1;1
URG IV-CABUÇU;EMEI NOVA ERA;TRÍPLICE VIRAL;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;INFLUENZA;0;21;5;27;53
URG IV-CABUÇU;EMEI NOVA ERA;COVID PFIZER;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;COVID CORONAVAC;0;7;0;0;7
URG IV-CABUÇU;EMEI NOVA ERA;COVID COMINARTY INFANTIL;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;COVID ASTRAZENECA;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;VARICELA;0;5;0;0;5
URG IV-CABUÇU;EMEI NOVA ERA;COVID PFIZER BABY;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;Q-DENGA;0;0;1;0;1
URG IV-CABUÇU;EMEI NOVA ERA;XBB;0;0;0;0;0
URG IV-CABUÇU;EMEI NOVA ERA;TETRAVIRAL;0;0;0;13;13
URG IV-CABUÇU;EMEI NOVA ERA;ACWY;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;HPV - VÍRUS DO PAPILOMA HUMANO;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;MENINGOCÓCICA ACWY;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;FEBRE AMARELA;0;0;0;1;1
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;PNEUMOCÓCICA;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;MENINGOCÓCICA C;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;DTP - TRÍPLICE BACTERIANA;0;0;0;3;3
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;HEPATITE A;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;HEPATITE B;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;DT - DIFTERIA E TÉTANO;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;2;2
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;VOP (ORAL) - POLIOMELITE;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;ROTAVÍRUS;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;PENTA;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;TRÍPLICE VIRAL;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;INFLUENZA;0;0;0;2;2
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;COVID PFIZER;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;COVID CORONAVAC;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;COVID COMINARTY INFANTIL;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;COVID ASTRAZENECA;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;VARICELA;0;0;0;3;3
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;COVID PFIZER BABY;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;Q-DENGA;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;XBB;0;0;0;0;0
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;TETRAVIRAL;0;0;0;1;1
URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;ACWY;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;HPV - VÍRUS DO PAPILOMA HUMANO;0;0;3;1;4
URG IX-TINGUA;E M BARAO DE TINGUA;MENINGOCÓCICA ACWY;2;1;6;4;13
URG IX-TINGUA;E M BARAO DE TINGUA;FEBRE AMARELA;0;2;1;2;5
URG IX-TINGUA;E M BARAO DE TINGUA;PNEUMOCÓCICA;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;MENINGOCÓCICA C;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;DTP - TRÍPLICE BACTERIANA;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;HEPATITE A;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;HEPATITE B;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;DT - DIFTERIA E TÉTANO;0;1;1;2;4
URG IX-TINGUA;E M BARAO DE TINGUA;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;VOP (ORAL) - POLIOMELITE;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;ROTAVÍRUS;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;PENTA;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;TRÍPLICE VIRAL;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;INFLUENZA;1;6;7;12;26
URG IX-TINGUA;E M BARAO DE TINGUA;COVID PFIZER;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;COVID CORONAVAC;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;COVID COMINARTY INFANTIL;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;COVID ASTRAZENECA;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;VARICELA;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;COVID PFIZER BABY;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;Q-DENGA;0;0;8;0;8
URG IX-TINGUA;E M BARAO DE TINGUA;XBB;0;0;0;0;0
URG IX-TINGUA;E M BARAO DE TINGUA;TETRAVIRAL;0;0;1;0;1
URG IX-TINGUA;E M BARAO DE TINGUA;ACWY;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;HPV - VÍRUS DO PAPILOMA HUMANO;11;0;2;3;16
URG IX-TINGUA;E M DE JACERUBA;MENINGOCÓCICA ACWY;6;0;1;5;12
URG IX-TINGUA;E M DE JACERUBA;FEBRE AMARELA;5;0;0;2;7
URG IX-TINGUA;E M DE JACERUBA;PNEUMOCÓCICA;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;MENINGOCÓCICA C;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;DTP - TRÍPLICE BACTERIANA;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;HEPATITE A;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;HEPATITE B;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;DT - DIFTERIA E TÉTANO;1;0;1;1;3
URG IX-TINGUA;E M DE JACERUBA;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;VOP (ORAL) - POLIOMELITE;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;ROTAVÍRUS;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;PENTA;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;TRÍPLICE VIRAL;0;0;0;1;1
URG IX-TINGUA;E M DE JACERUBA;INFLUENZA;10;0;5;16;31
URG IX-TINGUA;E M DE JACERUBA;COVID PFIZER;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;COVID CORONAVAC;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;COVID COMINARTY INFANTIL;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;COVID ASTRAZENECA;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;VARICELA;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;COVID PFIZER BABY;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;Q-DENGA;0;0;1;0;1
URG IX-TINGUA;E M DE JACERUBA;XBB;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;TETRAVIRAL;0;0;0;0;0
URG IX-TINGUA;E M DE JACERUBA;ACWY;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;HPV - VÍRUS DO PAPILOMA HUMANO;7;0;6;4;17
URG IX-TINGUA;E M JARDIM MONTEVIDEO;MENINGOCÓCICA ACWY;3;0;0;4;7
URG IX-TINGUA;E M JARDIM MONTEVIDEO;FEBRE AMARELA;3;1;8;2;14
URG IX-TINGUA;E M JARDIM MONTEVIDEO;PNEUMOCÓCICA;0;0;0;1;1
URG IX-TINGUA;E M JARDIM MONTEVIDEO;MENINGOCÓCICA C;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;DTP - TRÍPLICE BACTERIANA;4;0;0;4;8
URG IX-TINGUA;E M JARDIM MONTEVIDEO;HEPATITE A;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;HEPATITE B;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;DT - DIFTERIA E TÉTANO;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;4;0;4
URG IX-TINGUA;E M JARDIM MONTEVIDEO;VOP (ORAL) - POLIOMELITE;3;0;0;0;3
URG IX-TINGUA;E M JARDIM MONTEVIDEO;ROTAVÍRUS;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;PENTA;0;0;2;0;2
URG IX-TINGUA;E M JARDIM MONTEVIDEO;TRÍPLICE VIRAL;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;INFLUENZA;13;16;19;27;75
URG IX-TINGUA;E M JARDIM MONTEVIDEO;COVID PFIZER;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;COVID CORONAVAC;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;COVID COMINARTY INFANTIL;3;0;0;0;3
URG IX-TINGUA;E M JARDIM MONTEVIDEO;COVID ASTRAZENECA;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;VARICELA;5;0;0;3;8
URG IX-TINGUA;E M JARDIM MONTEVIDEO;COVID PFIZER BABY;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;Q-DENGA;0;0;5;0;5
URG IX-TINGUA;E M JARDIM MONTEVIDEO;XBB;0;0;0;0;0
URG IX-TINGUA;E M JARDIM MONTEVIDEO;TETRAVIRAL;0;0;3;3;6
URG IX-TINGUA;E M JARDIM MONTEVIDEO;ACWY;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;HPV - VÍRUS DO PAPILOMA HUMANO;15;0;2;7;24
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;MENINGOCÓCICA ACWY;11;2;0;7;20
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;FEBRE AMARELA;11;1;2;12;26
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;PNEUMOCÓCICA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;MENINGOCÓCICA C;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;DTP - TRÍPLICE BACTERIANA;2;0;0;0;2
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;HEPATITE A;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;HEPATITE B;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;DT - DIFTERIA E TÉTANO;0;1;4;5;10
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;VOP (ORAL) - POLIOMELITE;1;0;0;0;1
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;ROTAVÍRUS;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;PENTA;0;0;1;0;1
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;TRÍPLICE VIRAL;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;INFLUENZA;16;8;17;37;78
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;COVID PFIZER;2;0;0;0;2
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;COVID CORONAVAC;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;COVID COMINARTY INFANTIL;4;0;0;0;4
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;COVID ASTRAZENECA;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;VARICELA;1;0;0;2;3
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;COVID PFIZER BABY;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;Q-DENGA;0;0;2;0;2
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;XBB;0;0;0;0;0
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;TETRAVIRAL;0;0;1;0;1
URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;ACWY;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;HPV - VÍRUS DO PAPILOMA HUMANO;28;0;11;9;48
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;MENINGOCÓCICA ACWY;12;2;8;7;29
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;FEBRE AMARELA;15;2;2;13;32
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;PNEUMOCÓCICA;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;MENINGOCÓCICA C;0;0;1;0;1
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;DTP - TRÍPLICE BACTERIANA;3;1;0;1;5
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;HEPATITE A;0;0;1;0;1
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;HEPATITE B;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;DT - DIFTERIA E TÉTANO;1;2;3;3;9
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;VIP (INJETÁVEL) - POLIOMIELITE ;0;1;0;0;1
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;VOP (ORAL) - POLIOMELITE;5;1;0;0;6
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;ROTAVÍRUS;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;PENTA;0;0;2;0;2
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;TRÍPLICE VIRAL;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;INFLUENZA;24;21;42;61;148
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;COVID PFIZER;0;0;0;1;1
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;COVID CORONAVAC;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;COVID COMINARTY INFANTIL;3;0;0;0;3
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;COVID ASTRAZENECA;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;VARICELA;2;0;0;3;5
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;COVID PFIZER BABY;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;Q-DENGA;0;0;15;0;15
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;XBB;0;0;0;0;0
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;TETRAVIRAL;0;0;2;0;2
URG IX-TINGUA;E M PROF THEREZINHA DE JESUS ARAUJO HERMIDA;ACWY;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;HPV - VÍRUS DO PAPILOMA HUMANO;5;0;0;7;12
URG IX-TINGUA;E M VALE DO TINGUA;MENINGOCÓCICA ACWY;4;0;0;6;10
URG IX-TINGUA;E M VALE DO TINGUA;FEBRE AMARELA;12;0;0;3;15
URG IX-TINGUA;E M VALE DO TINGUA;PNEUMOCÓCICA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;MENINGOCÓCICA C;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;DTP - TRÍPLICE BACTERIANA;0;0;0;2;2
URG IX-TINGUA;E M VALE DO TINGUA;HEPATITE A;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;HEPATITE B;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;DT - DIFTERIA E TÉTANO;0;0;0;3;3
URG IX-TINGUA;E M VALE DO TINGUA;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;VOP (ORAL) - POLIOMELITE;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;ROTAVÍRUS;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;PENTA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;TRÍPLICE VIRAL;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;INFLUENZA;2;0;0;25;27
URG IX-TINGUA;E M VALE DO TINGUA;COVID PFIZER;1;0;0;0;1
URG IX-TINGUA;E M VALE DO TINGUA;COVID CORONAVAC;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;COVID COMINARTY INFANTIL;1;0;0;0;1
URG IX-TINGUA;E M VALE DO TINGUA;COVID ASTRAZENECA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;VARICELA;0;0;0;4;4
URG IX-TINGUA;E M VALE DO TINGUA;COVID PFIZER BABY;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;Q-DENGA;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;XBB;0;0;0;0;0
URG IX-TINGUA;E M VALE DO TINGUA;TETRAVIRAL;0;0;0;1;1
URG IX-TINGUA;E M VALE DO TINGUA;ACWY;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;HPV - VÍRUS DO PAPILOMA HUMANO;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;MENINGOCÓCICA ACWY;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;FEBRE AMARELA;2;0;1;2;5
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;PNEUMOCÓCICA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;MENINGOCÓCICA C;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;DTP - TRÍPLICE BACTERIANA;4;3;0;4;11
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;HEPATITE A;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;HEPATITE B;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;DT - DIFTERIA E TÉTANO;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;VIP (INJETÁVEL) - POLIOMIELITE ;0;0;0;2;2
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;VOP (ORAL) - POLIOMELITE;2;2;0;0;4
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;ROTAVÍRUS;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;PENTA;0;0;1;0;1
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;TRÍPLICE VIRAL;0;0;0;1;1
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;INFLUENZA;5;13;3;12;33
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;COVID PFIZER;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;COVID CORONAVAC;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;COVID COMINARTY INFANTIL;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;COVID ASTRAZENECA;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;VARICELA;2;0;0;3;5
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;COVID PFIZER BABY;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;Q-DENGA;0;0;1;0;1
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;XBB;0;0;0;0;0
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;TETRAVIRAL;0;0;5;0;5
URG IX-TINGUA;EMEI TERRA DE MARAMBAIA;ACWY;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;HPV - VÍRUS DO PAPILOMA HUMANO;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;MENINGOCÓCICA ACWY;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;FEBRE AMARELA;0;0;4;4;8
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;PNEUMOCÓCICA;0;0;0;0;0
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;MENINGOCÓCICA C;0;0;0;1;1
URG VI-AUSTIN;CRECHE MUNICIPAL PROF.CARLOS ALBERTO HORTA AVELINO;DTP - TRÍPLICE BACTERIANA;0;0;0;6;6
