Ano;IdUrg;URG;Escola;Tipo;Vacina;Qtd
2023;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;TRÍPLICE VIRAL;3
2023;1;URG I-CENTRO;E M ENGENHO PEQUENO;EM;VOP (ORAL) - POLIOMELITE;1
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;DTP - TRÍPLICE BACTERIANA;12
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;FEBRE AMARELA;16
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;46
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;INFLUENZA;55
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;MENINGOCÓCICA ACWY;14
2023;1;URG I-CENTRO;E M FRANCA CARVALHO;EM;VOP (ORAL) - POLIOMELITE;6
2023;1;URG I-CENTRO;E M HEITOR DANTAS;EM;COVID COMINARTY INFANTIL;4
2023;1;URG I-CENTRO;E M HEITOR DANTAS;EM;FEBRE AMARELA;4
2023;1;URG I-CENTRO;E M HEITOR DANTAS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;20
2023;1;URG I-CENTRO;E M HEITOR DANTAS;EM;INFLUENZA;16
2023;1;URG I-CENTRO;E M HEITOR DANTAS;EM;MENINGOCÓCICA ACWY;7
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;COVID PFIZER;1
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;DT - DIFTERIA E TÉTANO;1
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;DTP - TRÍPLICE BACTERIANA;5
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;FEBRE AMARELA;12
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;HPV - VÍRUS DO PAPILOMA HUMANO;39
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;INFLUENZA;56
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;MENINGOCÓCICA ACWY;15
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;ROTAVÍRUS;1
2023;1;URG I-CENTRO;E M JANICI FERREIRA MAIA ;EM;VOP (ORAL) - POLIOMELITE;2
2023;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;DT - DIFTERIA E TÉTANO;5
2023;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;FEBRE AMARELA;8
2023;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;45
2023;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;INFLUENZA;48
2023;1;URG I-CENTRO;E M JULIO RABELLO GUIMARAES;EM;MENINGOCÓCICA ACWY;22
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;COVID PFIZER;1
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;DTP - TRÍPLICE BACTERIANA;3
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;FEBRE AMARELA;7
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;HEPATITE B;1
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;21
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;INFLUENZA;33
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;MENINGOCÓCICA ACWY;6
2023;1;URG I-CENTRO;E M MANOEL JOAO GONCALVES;EM;VOP (ORAL) - POLIOMELITE;2
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;COVID COMINARTY INFANTIL;3
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;DTP - TRÍPLICE BACTERIANA;1
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;FEBRE AMARELA;6
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;8
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;INFLUENZA;21
2023;1;URG I-CENTRO;E M MARECHAL MASCARENHAS DE MORAES;EM;MENINGOCÓCICA ACWY;4
2023;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;DT - DIFTERIA E TÉTANO;2
2023;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;21
2023;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;INFLUENZA;28
2023;1;URG I-CENTRO;E M MENINOS DE DEUS;EM;MENINGOCÓCICA ACWY;12
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;COVID COMINARTY INFANTIL;1
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;COVID PFIZER;1
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;DT - DIFTERIA E TÉTANO;4
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;DTP - TRÍPLICE BACTERIANA;1
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;FEBRE AMARELA;15
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;70
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;INFLUENZA;72
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;MENINGOCÓCICA ACWY;37
2023;1;URG I-CENTRO;E M MONTEIRO LOBATO;EM;VOP (ORAL) - POLIOMELITE;1
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;DT - DIFTERIA E TÉTANO;6
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;DTP - TRÍPLICE BACTERIANA;4
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;FEBRE AMARELA;7
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;21
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;INFLUENZA;39
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;MENINGOCÓCICA ACWY;20
2023;1;URG I-CENTRO;E M PADRE AGOSTINHO PRETTO;EM;VOP (ORAL) - POLIOMELITE;6
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;DT - DIFTERIA E TÉTANO;10
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;FEBRE AMARELA;4
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;66
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;INFLUENZA;69
2023;1;URG I-CENTRO;E M PROF AMAZOR VIEIRA BORGES;EM;MENINGOCÓCICA ACWY;43
2023;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;DTP - TRÍPLICE BACTERIANA;5
2023;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;FEBRE AMARELA;7
2023;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;27
2023;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;INFLUENZA;29
2023;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;MENINGOCÓCICA ACWY;3
2023;1;URG I-CENTRO;E M PROF EMILIO LUIZ PEDROSO ARAUJO;EM;VOP (ORAL) - POLIOMELITE;3
2023;1;URG I-CENTRO;E M PROF IZABEL DOS SANTOS SOARES MELLO;EM;DTP - TRÍPLICE BACTERIANA;1
2023;1;URG I-CENTRO;E M PROF IZABEL DOS SANTOS SOARES MELLO;EM;FEBRE AMARELA;1
2023;1;URG I-CENTRO;E M PROF IZABEL DOS SANTOS SOARES MELLO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;16
2023;1;URG I-CENTRO;E M PROF IZABEL DOS SANTOS SOARES MELLO;EM;INFLUENZA;28
2023;1;URG I-CENTRO;E M PROF IZABEL DOS SANTOS SOARES MELLO;EM;MENINGOCÓCICA ACWY;5
2023;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;DTP - TRÍPLICE BACTERIANA;3
2023;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;10
2023;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;INFLUENZA;17
2023;1;URG I-CENTRO;E M PROF ORNELIA LIPPI ASSUMPCAO;EM;MENINGOCÓCICA ACWY;3
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;DT - DIFTERIA E TÉTANO;9
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;DTP - TRÍPLICE BACTERIANA;1
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;FEBRE AMARELA;3
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;57
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;INFLUENZA;40
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;MENINGOCÓCICA ACWY;30
2023;1;URG I-CENTRO;E M PROF OSIRES NEVES;EM;VOP (ORAL) - POLIOMELITE;1
2023;1;URG I-CENTRO;E M PROF PAULO FREIRE;EM;DTP - TRÍPLICE BACTERIANA;1
2023;1;URG I-CENTRO;E M PROF PAULO FREIRE;EM;HPV - VÍRUS DO PAPILOMA HUMANO;11
2023;1;URG I-CENTRO;E M PROF PAULO FREIRE;EM;INFLUENZA;13
2023;1;URG I-CENTRO;E M PROF PAULO FREIRE;EM;MENINGOCÓCICA ACWY;4
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;COVID COMINARTY INFANTIL;4
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;COVID PFIZER;5
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;DT - DIFTERIA E TÉTANO;1
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;FEBRE AMARELA;7
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;HPV - VÍRUS DO PAPILOMA HUMANO;24
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;INFLUENZA;23
2023;1;URG I-CENTRO;E M PROF RUY DE QUEIROZ;EM;MENINGOCÓCICA ACWY;7
2023;1;URG I-CENTRO;E.M PROF EDIVALDO BARROS DE OLIVEIRA;CRECHE;DTP - TRÍPLICE BACTERIANA;2
2023;1;URG I-CENTRO;E.M PROF EDIVALDO BARROS DE OLIVEIRA;CRECHE;INFLUENZA;7
2023;1;URG I-CENTRO;E.M PROF EDIVALDO BARROS DE OLIVEIRA;CRECHE;VARICELA;1
2023;1;URG I-CENTRO;EMEI JESUS BOM PASTOR;CRECHE;DTP - TRÍPLICE BACTERIANA;3
2023;1;URG I-CENTRO;EMEI JESUS BOM PASTOR;CRECHE;FEBRE AMARELA;12
2023;1;URG I-CENTRO;EMEI JESUS BOM PASTOR;CRECHE;INFLUENZA;5
2023;1;URG I-CENTRO;EMEI JESUS BOM PASTOR;CRECHE;VOP (ORAL) - POLIOMELITE;1
2023;1;URG I-CENTRO;EMEI SAO BENEDITO;CRECHE;DTP - TRÍPLICE BACTERIANA;4
2023;1;URG I-CENTRO;EMEI SAO BENEDITO;CRECHE;FEBRE AMARELA;3
2023;1;URG I-CENTRO;EMEI SAO BENEDITO;CRECHE;INFLUENZA;5
2023;1;URG I-CENTRO;EMEI SAO BENEDITO;CRECHE;VOP (ORAL) - POLIOMELITE;2
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;COVID COMINARTY INFANTIL;5
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;COVID CORONAVAC;18
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;COVID PFIZER BABY;11
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;DTP - TRÍPLICE BACTERIANA;11
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;HEPATITE A;1
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;TRÍPLICE VIRAL;3
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;VARICELA;5
2023;2;URG II-POSSE;AELO - EDUCANDÁRIO SÃO LÁZARO;CONVENIADA;VOP (ORAL) - POLIOMELITE;9
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;DT - DIFTERIA E TÉTANO;3
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;DTP - TRÍPLICE BACTERIANA;2
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;FEBRE AMARELA;8
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;18
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;INFLUENZA;38
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;MENINGOCÓCICA ACWY;6
2023;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;VOP (ORAL) - POLIOMELITE;2
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;DT - DIFTERIA E TÉTANO;2
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;DTP - TRÍPLICE BACTERIANA;1
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;FEBRE AMARELA;2
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;26
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;INFLUENZA;19
2023;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;MENINGOCÓCICA ACWY;13
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;DT - DIFTERIA E TÉTANO;1
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;FEBRE AMARELA;1
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;INFLUENZA;30
2023;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;MENINGOCÓCICA ACWY;2
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;COVID PFIZER;2
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;DT - DIFTERIA E TÉTANO;9
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;DTP - TRÍPLICE BACTERIANA;1
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;FEBRE AMARELA;5
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;45
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;INFLUENZA;64
2023;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;MENINGOCÓCICA ACWY;24
2023;2;URG II-POSSE;E M GUINLE;EM;DTP - TRÍPLICE BACTERIANA;2
2023;2;URG II-POSSE;E M GUINLE;EM;FEBRE AMARELA;16
2023;2;URG II-POSSE;E M GUINLE;EM;HPV - VÍRUS DO PAPILOMA HUMANO;20
2023;2;URG II-POSSE;E M GUINLE;EM;INFLUENZA;24
2023;2;URG II-POSSE;E M GUINLE;EM;MENINGOCÓCICA ACWY;6
2023;2;URG II-POSSE;E M GUINLE;EM;VOP (ORAL) - POLIOMELITE;2
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;DT - DIFTERIA E TÉTANO;7
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;FEBRE AMARELA;1
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;44
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;INFLUENZA;43
2023;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;MENINGOCÓCICA ACWY;17
2023;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;FEBRE AMARELA;11
2023;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;HEPATITE A;3
2023;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;INFLUENZA;26
2023;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;MENINGOCÓCICA ACWY;1
2023;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;PENTA;2
2023;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;PNEUMOCÓCICA;1
2023;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;VOP (ORAL) - POLIOMELITE;3
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;DT - DIFTERIA E TÉTANO;1
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;DTP - TRÍPLICE BACTERIANA;2
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;FEBRE AMARELA;2
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;HPV - VÍRUS DO PAPILOMA HUMANO;20
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;INFLUENZA;49
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;MENINGOCÓCICA ACWY;7
2023;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;VOP (ORAL) - POLIOMELITE;1
2023;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;15
2023;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;INFLUENZA;16
2023;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;MENINGOCÓCICA ACWY;3
2023;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;DT - DIFTERIA E TÉTANO;1
2023;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;FEBRE AMARELA;4
2023;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;HPV - VÍRUS DO PAPILOMA HUMANO;22
2023;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;INFLUENZA;30
2023;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;MENINGOCÓCICA ACWY;12
2023;2;URG II-POSSE;E M SAO BENEDITO;EM;DTP - TRÍPLICE BACTERIANA;4
2023;2;URG II-POSSE;E M SAO BENEDITO;EM;FEBRE AMARELA;13
2023;2;URG II-POSSE;E M SAO BENEDITO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;8
2023;2;URG II-POSSE;E M SAO BENEDITO;EM;INFLUENZA;36
2023;2;URG II-POSSE;E M SAO BENEDITO;EM;MENINGOCÓCICA ACWY;6
2023;2;URG II-POSSE;E M SAO BENEDITO;EM;VOP (ORAL) - POLIOMELITE;3
2023;2;URG II-POSSE;E M TABELIÃO MURILO COSTA;EM;DT - DIFTERIA E TÉTANO;2
2023;2;URG II-POSSE;E M TABELIÃO MURILO COSTA;EM;FEBRE AMARELA;6
2023;2;URG II-POSSE;E M TABELIÃO MURILO COSTA;EM;INFLUENZA;36
2023;2;URG II-POSSE;E M TABELIÃO MURILO COSTA;EM;MENINGOCÓCICA ACWY;10
2023;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;DT - DIFTERIA E TÉTANO;5
2023;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;DTP - TRÍPLICE BACTERIANA;1
2023;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;HPV - VÍRUS DO PAPILOMA HUMANO;21
2023;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;INFLUENZA;29
2023;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;MENINGOCÓCICA ACWY;10
2023;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;DTP - TRÍPLICE BACTERIANA;3
2023;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;FEBRE AMARELA;9
2023;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;32
2023;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;INFLUENZA;38
2023;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;MENINGOCÓCICA ACWY;12
2023;2;URG II-POSSE;EMEI JOSE VIEIRA JESUS;CRECHE;DTP - TRÍPLICE BACTERIANA;7
2023;2;URG II-POSSE;EMEI JOSE VIEIRA JESUS;CRECHE;FEBRE AMARELA;4
2023;2;URG II-POSSE;EMEI JOSE VIEIRA JESUS;CRECHE;INFLUENZA;8
2023;2;URG II-POSSE;EMEI JOSE VIEIRA JESUS;CRECHE;VOP (ORAL) - POLIOMELITE;2
2023;3;URG III-COMENDADOR SOARES;CIEP BRIZOLAO 071 MAXIMIANO RIBEIRO DA SILVA;EM;COVID CORONAVAC;4
2023;3;URG III-COMENDADOR SOARES;CIEP BRIZOLAO 071 MAXIMIANO RIBEIRO DA SILVA;EM;DT - DIFTERIA E TÉTANO;4
2023;3;URG III-COMENDADOR SOARES;CIEP BRIZOLAO 071 MAXIMIANO RIBEIRO DA SILVA;EM;HPV - VÍRUS DO PAPILOMA HUMANO;11
2023;3;URG III-COMENDADOR SOARES;CIEP BRIZOLAO 071 MAXIMIANO RIBEIRO DA SILVA;EM;INFLUENZA;118
2023;3;URG III-COMENDADOR SOARES;CIEP BRIZOLAO 071 MAXIMIANO RIBEIRO DA SILVA;EM;MENINGOCÓCICA ACWY;11
2023;3;URG III-COMENDADOR SOARES;CRECHE DONA JOANA CASA DO MENOR SÃO MIUGUEL ARCANJO;CONVENIADA;DTP - TRÍPLICE BACTERIANA;5
2023;3;URG III-COMENDADOR SOARES;CRECHE DONA JOANA CASA DO MENOR SÃO MIUGUEL ARCANJO;CONVENIADA;INFLUENZA;6
2023;3;URG III-COMENDADOR SOARES;CRECHE DONA JOANA CASA DO MENOR SÃO MIUGUEL ARCANJO;CONVENIADA;VARICELA;1
2023;3;URG III-COMENDADOR SOARES;CRECHE DONA JOANA CASA DO MENOR SÃO MIUGUEL ARCANJO;CONVENIADA;VOP (ORAL) - POLIOMELITE;4
2023;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;COVID COMINARTY INFANTIL;17
2023;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;COVID CORONAVAC;5
2023;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;DTP - TRÍPLICE BACTERIANA;1
2023;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;FEBRE AMARELA;5
2023;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;38
2023;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;INFLUENZA;97
2023;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;MENINGOCÓCICA ACWY;9
2023;3;URG III-COMENDADOR SOARES;E M ARMANDO PIRES;EM;VARICELA;1
2023;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;DTP - TRÍPLICE BACTERIANA;17
2023;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;FEBRE AMARELA;33
2023;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;INFLUENZA;62
2023;3;URG III-COMENDADOR SOARES;E M COMPACTOR;EM;VARICELA;6
2023;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;COVID COMINARTY INFANTIL;18
2023;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;COVID CORONAVAC;6
2023;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;DTP - TRÍPLICE BACTERIANA;1
2023;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;FEBRE AMARELA;15
2023;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;HPV - VÍRUS DO PAPILOMA HUMANO;41
2023;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;INFLUENZA;92
2023;3;URG III-COMENDADOR SOARES;E M DOM ADRIANO HIPOLITO;EM;MENINGOCÓCICA ACWY;11
2023;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;COVID COMINARTY INFANTIL;7
2023;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;COVID CORONAVAC;1
2023;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;DTP - TRÍPLICE BACTERIANA;3
2023;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;FEBRE AMARELA;3
2023;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;48
2023;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;INFLUENZA;106
2023;3;URG III-COMENDADOR SOARES;E M IVONETE DOS SANTOS ALVES;EM;MENINGOCÓCICA ACWY;5
2023;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;COVID COMINARTY INFANTIL;16
2023;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;COVID CORONAVAC;8
2023;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;DTP - TRÍPLICE BACTERIANA;13
2023;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;FEBRE AMARELA;6
2023;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;HEPATITE A;1
2023;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;HPV - VÍRUS DO PAPILOMA HUMANO;27
2023;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;INFLUENZA;69
2023;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;MENINGOCÓCICA ACWY;5
2023;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;MENINGOCÓCICA C;1
2023;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;PENTA;1
2023;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;VARICELA;8
2023;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;COVID COMINARTY INFANTIL;14
