URG;Escola;Consulta;2022;2023;2024;2025;Total
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;ANGIOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;ONCOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;ENDOCRINOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;PSIQUIATRA;0;0;0;1;1
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;INFECTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;NUTRIÇÃO;0;0;1;1;2
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;DENTISTA;4;0;1;1;6
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;FONOAUDIÓLOGA;2;0;1;1;4
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;GASTROENTEROLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;PNEUMOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ADRIANOPOLIS;TERAPIA OCUPACIONAL;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;DERMATOLOGISTA;0;4;1;3;15
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;PEDIATRA;0;12;1;1;15
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;ALERGISTA;0;2;0;2;14
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;ORTOPEDISTA;0;0;0;1;2
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;OFTALMOLOGISTA;0;4;3;6;22
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;NEUROLOGISTA;0;9;4;8;30
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;CIRURGIÃO;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;PSICOLOGIA;0;7;6;10;39
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;OTORRINOLARINGOLOGISTA;0;0;0;0;4
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;CARDIOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;REUMATOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;UROLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;PROCTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;GINECOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;HEMATOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;ANGIOLOGISTA;0;0;0;0;1
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;ONCOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;ENDOCRINOLOGISTA;0;1;1;1;4
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;PSIQUIATRA;0;0;1;0;4
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;INFECTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;NUTRIÇÃO;0;1;4;3;16
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;DENTISTA;0;15;10;13;66
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;FONOAUDIÓLOGA;0;2;0;2;12
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;GASTROENTEROLOGISTA;0;1;1;0;3
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;PNEUMOLOGISTA;0;2;0;2;4
URG VII-VILA DE CAVA;E M AMERICA XAVIER DA SILVEIRA;TERAPIA OCUPACIONAL;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;DERMATOLOGISTA;0;1;2;4;9
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;PEDIATRA;0;9;4;2;17
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;ALERGISTA;0;4;1;5;13
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;ORTOPEDISTA;0;1;0;0;3
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;OFTALMOLOGISTA;0;8;1;10;31
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;NEUROLOGISTA;0;6;8;11;39
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;CIRURGIÃO;0;0;0;2;2
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;PSICOLOGIA;0;14;8;11;50
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;OTORRINOLARINGOLOGISTA;0;2;1;1;9
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;CARDIOLOGISTA;0;1;0;0;1
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;REUMATOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;UROLOGISTA;0;2;0;1;4
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;PROCTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;GINECOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;HEMATOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;ANGIOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;ONCOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;ENDOCRINOLOGISTA;0;1;2;3;7
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;PSIQUIATRA;0;0;0;1;3
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;INFECTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;NUTRIÇÃO;0;1;0;4;10
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;DENTISTA;0;15;10;19;80
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;FONOAUDIÓLOGA;0;6;3;4;20
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;GASTROENTEROLOGISTA;0;0;0;1;2
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;PNEUMOLOGISTA;0;2;0;0;2
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;TERAPIA OCUPACIONAL;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;DERMATOLOGISTA;1;0;0;1;2
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;PEDIATRA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;ALERGISTA;1;0;0;2;3
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;ORTOPEDISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;OFTALMOLOGISTA;2;0;0;1;3
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;NEUROLOGISTA;1;0;0;2;3
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;CIRURGIÃO;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;PSICOLOGIA;5;0;0;2;7
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;OTORRINOLARINGOLOGISTA;1;0;0;0;1
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;CARDIOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;REUMATOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;UROLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;PROCTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;GINECOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;HEMATOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;ANGIOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;ONCOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;ENDOCRINOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;PSIQUIATRA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;INFECTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;NUTRIÇÃO;1;0;0;0;1
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;DENTISTA;5;0;0;6;11
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;FONOAUDIÓLOGA;2;0;0;2;4
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;GASTROENTEROLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;PNEUMOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;TERAPIA OCUPACIONAL;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;DERMATOLOGISTA;0;2;0;0;3
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;PEDIATRA;0;11;0;1;13
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;ALERGISTA;0;3;2;1;10
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;ORTOPEDISTA;0;0;1;1;2
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;OFTALMOLOGISTA;0;1;4;3;12
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;NEUROLOGISTA;0;2;0;1;5
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;CIRURGIÃO;0;0;1;0;1
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;PSICOLOGIA;0;6;4;1;13
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;OTORRINOLARINGOLOGISTA;0;1;0;1;5
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;CARDIOLOGISTA;0;1;0;0;1
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;REUMATOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;UROLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;PROCTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;GINECOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;HEMATOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;ANGIOLOGISTA;0;0;0;0;1
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;ONCOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;ENDOCRINOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;PSIQUIATRA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;INFECTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;NUTRIÇÃO;0;0;1;0;3
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;DENTISTA;0;9;7;3;31
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;FONOAUDIÓLOGA;0;3;1;1;6
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;GASTROENTEROLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;PNEUMOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;TERAPIA OCUPACIONAL;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;DERMATOLOGISTA;0;9;3;3;15
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;PEDIATRA;0;28;0;0;28
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;ALERGISTA;0;15;10;4;37
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;ORTOPEDISTA;0;3;2;2;7
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;OFTALMOLOGISTA;0;24;11;8;47
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;NEUROLOGISTA;0;13;6;15;44
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;CIRURGIÃO;0;0;0;1;1
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;PSICOLOGIA;0;25;21;18;71
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;OTORRINOLARINGOLOGISTA;0;2;5;1;13
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;CARDIOLOGISTA;0;0;1;1;2
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;REUMATOLOGISTA;0;0;0;0;1
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;UROLOGISTA;0;1;0;1;2
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;PROCTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;GINECOLOGISTA;0;0;1;0;1
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;HEMATOLOGISTA;0;0;0;0;1
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;ANGIOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;ONCOLOGISTA;0;1;0;0;1
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;ENDOCRINOLOGISTA;0;0;0;2;2
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;PSIQUIATRA;0;3;0;0;3
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;INFECTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;NUTRIÇÃO;0;2;2;3;9
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;DENTISTA;0;33;29;49;129
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;FONOAUDIÓLOGA;0;11;5;9;31
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;GASTROENTEROLOGISTA;0;1;0;0;1
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;PNEUMOLOGISTA;0;2;0;1;3
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;TERAPIA OCUPACIONAL;0;0;1;1;2
URG VII-VILA DE CAVA;E M MARCILIO DIAS;DERMATOLOGISTA;0;5;3;6;14
URG VII-VILA DE CAVA;E M MARCILIO DIAS;PEDIATRA;0;18;0;0;18
URG VII-VILA DE CAVA;E M MARCILIO DIAS;ALERGISTA;0;2;2;9;13
URG VII-VILA DE CAVA;E M MARCILIO DIAS;ORTOPEDISTA;0;2;1;1;4
URG VII-VILA DE CAVA;E M MARCILIO DIAS;OFTALMOLOGISTA;0;16;2;3;21
URG VII-VILA DE CAVA;E M MARCILIO DIAS;NEUROLOGISTA;0;4;3;4;11
URG VII-VILA DE CAVA;E M MARCILIO DIAS;CIRURGIÃO;0;1;0;0;1
URG VII-VILA DE CAVA;E M MARCILIO DIAS;PSICOLOGIA;0;19;9;20;48
URG VII-VILA DE CAVA;E M MARCILIO DIAS;OTORRINOLARINGOLOGISTA;0;1;0;4;5
URG VII-VILA DE CAVA;E M MARCILIO DIAS;CARDIOLOGISTA;0;1;0;1;2
URG VII-VILA DE CAVA;E M MARCILIO DIAS;REUMATOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;UROLOGISTA;0;1;0;1;2
URG VII-VILA DE CAVA;E M MARCILIO DIAS;PROCTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;GINECOLOGISTA;0;1;0;0;1
URG VII-VILA DE CAVA;E M MARCILIO DIAS;HEMATOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;ANGIOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;ONCOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;ENDOCRINOLOGISTA;0;1;0;1;2
URG VII-VILA DE CAVA;E M MARCILIO DIAS;PSIQUIATRA;0;0;1;0;1
URG VII-VILA DE CAVA;E M MARCILIO DIAS;INFECTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;NUTRIÇÃO;0;1;0;0;1
URG VII-VILA DE CAVA;E M MARCILIO DIAS;DENTISTA;0;26;15;25;66
URG VII-VILA DE CAVA;E M MARCILIO DIAS;FONOAUDIÓLOGA;0;8;1;8;17
URG VII-VILA DE CAVA;E M MARCILIO DIAS;GASTROENTEROLOGISTA;0;1;1;2;4
URG VII-VILA DE CAVA;E M MARCILIO DIAS;PNEUMOLOGISTA;0;1;0;0;1
URG VII-VILA DE CAVA;E M MARCILIO DIAS;TERAPIA OCUPACIONAL;0;0;0;3;3
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;DERMATOLOGISTA;0;4;3;7;14
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;PEDIATRA;0;59;2;1;62
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;ALERGISTA;0;8;8;8;24
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;ORTOPEDISTA;0;2;6;2;10
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;OFTALMOLOGISTA;0;5;10;12;27
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;NEUROLOGISTA;0;6;9;9;24
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;CIRURGIÃO;0;1;1;1;3
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;PSICOLOGIA;0;21;11;18;50
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;OTORRINOLARINGOLOGISTA;0;4;2;3;9
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;CARDIOLOGISTA;0;1;2;1;4
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;REUMATOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;UROLOGISTA;0;0;0;1;1
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;PROCTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;GINECOLOGISTA;0;0;1;0;1
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;HEMATOLOGISTA;0;1;1;0;2
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;ANGIOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;ONCOLOGISTA;0;1;0;0;1
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;ENDOCRINOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;PSIQUIATRA;0;4;0;2;6
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;INFECTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;NUTRIÇÃO;0;1;4;4;9
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;DENTISTA;0;43;36;38;117
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;FONOAUDIÓLOGA;0;10;3;8;21
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;GASTROENTEROLOGISTA;0;4;0;0;4
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;PNEUMOLOGISTA;0;3;0;0;3
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;TERAPIA OCUPACIONAL;0;1;0;2;3
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;DERMATOLOGISTA;0;4;2;2;12
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;PEDIATRA;0;31;0;0;31
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;ALERGISTA;0;8;2;0;15
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;ORTOPEDISTA;0;2;2;1;6
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;OFTALMOLOGISTA;0;12;11;8;43
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;NEUROLOGISTA;0;5;4;6;22
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;CIRURGIÃO;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;PSICOLOGIA;0;23;7;6;47
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;OTORRINOLARINGOLOGISTA;0;2;0;1;4
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;CARDIOLOGISTA;0;1;0;1;2
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;REUMATOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;UROLOGISTA;0;2;1;0;3
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;PROCTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;GINECOLOGISTA;0;6;0;0;7
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;HEMATOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;ANGIOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;ONCOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;ENDOCRINOLOGISTA;0;2;1;2;10
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;PSIQUIATRA;0;1;1;0;2
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;INFECTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;NUTRIÇÃO;0;0;3;1;9
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;DENTISTA;0;17;7;10;60
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;FONOAUDIÓLOGA;0;5;2;3;13
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;GASTROENTEROLOGISTA;0;1;0;1;3
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;PNEUMOLOGISTA;0;1;0;1;2
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;TERAPIA OCUPACIONAL;0;0;0;1;3
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;DERMATOLOGISTA;0;1;7;6;18
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;PEDIATRA;0;6;0;0;6
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;ALERGISTA;0;0;2;3;12
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;ORTOPEDISTA;0;0;1;1;2
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;OFTALMOLOGISTA;0;3;3;3;13
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;NEUROLOGISTA;0;0;3;4;12
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;CIRURGIÃO;0;0;1;0;1
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;PSICOLOGIA;0;3;5;8;27
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;OTORRINOLARINGOLOGISTA;0;0;0;1;2
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;CARDIOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;REUMATOLOGISTA;0;0;1;0;1
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;UROLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;PROCTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;GINECOLOGISTA;0;0;1;1;2
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;HEMATOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;ANGIOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;ONCOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;ENDOCRINOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;PSIQUIATRA;0;0;1;0;4
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;INFECTOLOGISTA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;NUTRIÇÃO;0;0;0;0;3
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;DENTISTA;0;3;18;23;70
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;FONOAUDIÓLOGA;0;0;3;2;6
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;GASTROENTEROLOGISTA;0;0;1;1;2
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;PNEUMOLOGISTA;0;0;0;1;1
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;TERAPIA OCUPACIONAL;0;0;0;0;0
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;DERMATOLOGISTA;0;3;4;4;11
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;PEDIATRA;0;17;0;0;17
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;ALERGISTA;0;4;1;4;9
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;ORTOPEDISTA;0;2;0;0;2
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;OFTALMOLOGISTA;0;1;2;1;4
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;NEUROLOGISTA;0;4;3;4;11
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;CIRURGIÃO;0;0;0;0;0
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;PSICOLOGIA;0;6;6;3;15
