URG;Escola;Exame;2022;2023;2024;2025;Total
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;EXAME LABORATORIAL;0;38;36;43;117
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;ULTRASSOM;0;1;2;1;4
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;TOMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;RESSONÂNCIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;MAMOGRAFIA;0;1;0;0;1
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;ELETROCARDIOGRAMA;0;1;0;0;1
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;ECOCARDIOGRAMA;0;0;0;1;1
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;E M AMINTHAS PEREIRA;RAIO X;0;0;1;0;1
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;ENDOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;EXAME LABORATORIAL;31;0;7;14;52
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;ULTRASSOM;1;0;0;0;1
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;TOMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;RESSONÂNCIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;MAMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;ELETROCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;ECOCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;E M BARAO DO GUANDU;RAIO X;0;0;0;1;1
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;ENDOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;EXAME LABORATORIAL;0;30;26;8;64
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;ULTRASSOM;0;0;1;0;1
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;TOMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;RESSONÂNCIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;MAMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;ELETROCARDIOGRAMA;0;1;0;0;1
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;ECOCARDIOGRAMA;0;1;0;0;1
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;E M DR JUVENIL DE SOUZA LOPES;RAIO X;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;ENDOSCOPIA;0;0;0;1;1
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;EXAME LABORATORIAL;0;130;87;67;284
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;ULTRASSOM;0;4;1;2;7
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;TOMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;RESSONÂNCIA;0;0;0;1;1
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;MAMOGRAFIA;0;2;0;0;2
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;ELETROCARDIOGRAMA;0;0;1;0;1
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;ECOCARDIOGRAMA;0;0;1;2;3
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;E M JOSÉ PACIFICO;RAIO X;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;ENDOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;EXAME LABORATORIAL;0;72;44;61;177
URG VII-VILA DE CAVA;E M MARCILIO DIAS;ULTRASSOM;0;2;1;2;5
URG VII-VILA DE CAVA;E M MARCILIO DIAS;TOMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;RESSONÂNCIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;MAMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;ELETROCARDIOGRAMA;0;1;2;1;4
URG VII-VILA DE CAVA;E M MARCILIO DIAS;ECOCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;E M MARCILIO DIAS;RAIO X;0;0;2;1;3
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;ENDOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;EXAME LABORATORIAL;0;122;100;71;293
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;ULTRASSOM;0;3;4;1;8
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;TOMOGRAFIA;0;0;1;0;1
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;RESSONÂNCIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;MAMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;ELETROCARDIOGRAMA;0;1;0;3;4
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;ECOCARDIOGRAMA;0;1;5;0;6
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;E M ORESTES BERNARDO CABRAL;RAIO X;0;1;0;1;2
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;ENDOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;EXAME LABORATORIAL;0;83;42;33;158
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;ULTRASSOM;0;2;0;1;3
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;TOMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;RESSONÂNCIA;0;0;1;0;1
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;MAMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;ELETROCARDIOGRAMA;0;1;1;1;3
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;ECOCARDIOGRAMA;0;1;0;0;1
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF IRENE DA SILVA OLIVEIRA;RAIO X;0;1;0;0;1
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;ENDOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;EXAME LABORATORIAL;0;17;40;41;98
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;ULTRASSOM;0;0;1;1;2
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;TOMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;RESSONÂNCIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;MAMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;ELETROCARDIOGRAMA;0;0;2;1;3
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;ECOCARDIOGRAMA;0;0;0;1;1
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;E M PROF LUCIA HELENA DE LIMA;RAIO X;0;0;0;0;0
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;ENDOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;EXAME LABORATORIAL;0;25;25;14;64
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;ULTRASSOM;0;2;0;0;2
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;TOMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;RESSONÂNCIA;0;0;0;0;0
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;MAMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;ELETROCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;ECOCARDIOGRAMA;0;1;0;1;2
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;EMEI GLAUCO JOSE VAZ GONCALVES;RAIO X;0;0;0;0;0
URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;ENDOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;EXAME LABORATORIAL;0;0;0;0;0
URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;ULTRASSOM;0;0;0;0;0
URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;TOMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;COLONOSCOPIA;0;0;0;0;0
URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;RESSONÂNCIA;0;0;0;0;0
URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;MAMOGRAFIA;0;0;0;0;0
URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;ELETROCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;ECOCARDIOGRAMA;0;0;0;0;0
URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG VII-VILA DE CAVA;IDRSH VIVENDO EM GRAÇAS;RAIO X;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;EXAME LABORATORIAL;0;56;55;37;148
URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;ULTRASSOM;0;2;1;1;4
URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;ELETROCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;ECOCARDIOGRAMA;0;0;2;0;2
URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 033 ALFREDO DA ROCHA VIANA FILHO;RAIO X;0;0;1;0;1
URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;EXAME LABORATORIAL;0;82;81;17;180
URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;ULTRASSOM;0;1;0;1;2
URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;ELETROCARDIOGRAMA;0;2;0;0;2
URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;ECOCARDIOGRAMA;0;1;0;0;1
URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 187 BENEDITO LARANJEIRAS;RAIO X;0;1;0;0;1
URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;EXAME LABORATORIAL;0;60;59;24;143
URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;ULTRASSOM;0;1;1;3;5
URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;TOMOGRAFIA;0;0;1;0;1
URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;ELETROCARDIOGRAMA;0;0;1;1;2
URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;ECOCARDIOGRAMA;0;1;2;1;4
URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 325 AUSTREGESILO DE ATHAYDE;RAIO X;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;EXAME LABORATORIAL;0;99;63;64;226
URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;ULTRASSOM;0;2;1;1;4
URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;ELETROCARDIOGRAMA;0;0;0;1;1
URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;ECOCARDIOGRAMA;0;1;2;1;4
URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 360 PROF IARA SIMÃO VIEIRA;RAIO X;0;0;1;0;1
URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;EXAME LABORATORIAL;0;88;31;45;164
URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;ULTRASSOM;0;2;1;0;3
URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;MAMOGRAFIA;0;0;0;1;1
URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;ELETROCARDIOGRAMA;0;1;0;1;2
URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;ECOCARDIOGRAMA;0;0;1;0;1
URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;CIEP BRIZOLAO 373 BRIGADEIRO TEIXEIRA;RAIO X;0;0;0;0;0
URG V-KM 32;E M ALFREDO JOSE SOARES;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;E M ALFREDO JOSE SOARES;EXAME LABORATORIAL;0;22;68;74;164
URG V-KM 32;E M ALFREDO JOSE SOARES;ULTRASSOM;0;1;4;1;6
URG V-KM 32;E M ALFREDO JOSE SOARES;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M ALFREDO JOSE SOARES;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;E M ALFREDO JOSE SOARES;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;E M ALFREDO JOSE SOARES;MAMOGRAFIA;0;0;0;2;2
URG V-KM 32;E M ALFREDO JOSE SOARES;ELETROCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;E M ALFREDO JOSE SOARES;ECOCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;E M ALFREDO JOSE SOARES;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;E M ALFREDO JOSE SOARES;RAIO X;0;1;0;1;2
URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;ENDOSCOPIA;0;1;0;0;1
URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;EXAME LABORATORIAL;0;65;37;28;130
URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;ULTRASSOM;0;5;2;2;9
URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;TOMOGRAFIA;0;0;0;1;1
URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;ELETROCARDIOGRAMA;0;0;1;0;1
URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;ECOCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;E M ALFREDO PEREIRA DE MAGALHAES;RAIO X;0;0;0;0;0
URG V-KM 32;E M ERYK DA CRUZ LAIA;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;E M ERYK DA CRUZ LAIA;EXAME LABORATORIAL;0;106;37;22;165
URG V-KM 32;E M ERYK DA CRUZ LAIA;ULTRASSOM;0;1;2;0;3
URG V-KM 32;E M ERYK DA CRUZ LAIA;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M ERYK DA CRUZ LAIA;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;E M ERYK DA CRUZ LAIA;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;E M ERYK DA CRUZ LAIA;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M ERYK DA CRUZ LAIA;ELETROCARDIOGRAMA;0;1;0;1;2
URG V-KM 32;E M ERYK DA CRUZ LAIA;ECOCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;E M ERYK DA CRUZ LAIA;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;E M ERYK DA CRUZ LAIA;RAIO X;0;0;0;1;1
URG V-KM 32;E M JOSE REIS;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;E M JOSE REIS;EXAME LABORATORIAL;0;15;20;43;78
URG V-KM 32;E M JOSE REIS;ULTRASSOM;0;1;0;4;5
URG V-KM 32;E M JOSE REIS;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M JOSE REIS;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;E M JOSE REIS;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;E M JOSE REIS;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M JOSE REIS;ELETROCARDIOGRAMA;0;1;0;0;1
URG V-KM 32;E M JOSE REIS;ECOCARDIOGRAMA;0;0;1;0;1
URG V-KM 32;E M JOSE REIS;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;E M JOSE REIS;RAIO X;0;0;0;0;0
URG V-KM 32;E M PERA FLOR;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;E M PERA FLOR;EXAME LABORATORIAL;0;153;91;74;318
URG V-KM 32;E M PERA FLOR;ULTRASSOM;0;2;3;2;7
URG V-KM 32;E M PERA FLOR;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M PERA FLOR;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;E M PERA FLOR;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;E M PERA FLOR;MAMOGRAFIA;0;0;0;1;1
URG V-KM 32;E M PERA FLOR;ELETROCARDIOGRAMA;0;0;2;0;2
URG V-KM 32;E M PERA FLOR;ECOCARDIOGRAMA;0;0;2;0;2
URG V-KM 32;E M PERA FLOR;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;E M PERA FLOR;RAIO X;0;0;0;1;1
URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;EXAME LABORATORIAL;0;0;42;38;80
URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;ULTRASSOM;0;0;4;0;4
URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;ELETROCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;ECOCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;E M PROF AIMEE CARREIRO FIGUEIREDO;RAIO X;0;0;0;0;0
URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;EXAME LABORATORIAL;0;96;62;61;219
URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;ULTRASSOM;0;3;3;1;7
URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;MAMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;ELETROCARDIOGRAMA;0;1;0;0;1
URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;ECOCARDIOGRAMA;0;0;0;0;0
URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;ECOCARDIOGRAMA DE CARÓTIDAS;0;0;0;0;0
URG V-KM 32;E M PROF CREUZA ALARCAO SOBRAL;RAIO X;0;0;0;0;0
URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;ENDOSCOPIA;0;0;0;0;0
URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;EXAME LABORATORIAL;0;95;25;69;189
URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;ULTRASSOM;0;0;0;0;0
URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;TOMOGRAFIA;0;0;0;0;0
URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;COLONOSCOPIA;0;0;0;0;0
URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;RESSONÂNCIA;0;0;0;0;0
URG V-KM 32;E M PROF LEONARDO CARIELO DE ALMEIDA;MAMOGRAFIA;0;0;0;0;0
