Ano;IdUrg;URG;Escola;Tipo;Nutricao;Qtd
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;MAGREZA ACENTUADA;1
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;NORMAL (EUTROFIA);340
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;OBESIDADE;47
2024;3;URG III-COMENDADOR SOARES;E M JOSE RIBEIRO GUIMARAES;EM;SOBREPESO;62
2024;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;MAGREZA;14
2024;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;MAGREZA ACENTUADA;5
2024;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;NORMAL (EUTROFIA);233
2024;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;OBESIDADE;32
2024;3;URG III-COMENDADOR SOARES;E M MARINETE CAVALCANTE DE OLIVEIRA;EM;SOBREPESO;42
2024;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;MAGREZA;20
2024;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;MAGREZA ACENTUADA;2
2024;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;NORMAL (EUTROFIA);214
2024;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;OBESIDADE;33
2024;3;URG III-COMENDADOR SOARES;E M NICANOR GONCALVES PEREIRA;EM;SOBREPESO;21
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;MAGREZA;47
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;MAGREZA ACENTUADA;8
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;NORMAL (EUTROFIA);431
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;OBESIDADE;73
2024;3;URG III-COMENDADOR SOARES;E M PROF IRAMAR DA COSTA LIMA MIGUEL;EM;SOBREPESO;87
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;MAGREZA;16
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;MAGREZA ACENTUADA;5
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;NORMAL (EUTROFIA);241
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;OBESIDADE;41
2024;3;URG III-COMENDADOR SOARES;E M SOUZA E MELLO;EM;SOBREPESO;56
2024;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;MAGREZA;17
2024;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;MAGREZA ACENTUADA;23
2024;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;NORMAL (EUTROFIA);40
2024;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;OBESIDADE;1
2024;3;URG III-COMENDADOR SOARES;EMEI RODRIGO TWARDOWSKY ALVES;CRECHE;SOBREPESO;5
2024;3;URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;CONVENIADA;MAGREZA;2
2024;3;URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;CONVENIADA;MAGREZA ACENTUADA;1
2024;3;URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;CONVENIADA;NORMAL (EUTROFIA);23
2024;3;URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;CONVENIADA;OBESIDADE;1
2024;3;URG III-COMENDADOR SOARES;NÚCLEO COMUNITÁRIO DE EDUCAÇÃO INFANTIL SÃO JOSÉ OPERÁRIO;CONVENIADA;SOBREPESO;10
2024;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;MAGREZA;12
2024;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;MAGREZA ACENTUADA;2
2024;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;NORMAL (EUTROFIA);131
2024;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;OBESIDADE;17
2024;2;URG II-POSSE;C M E E ESPECIAL PAUL HARRIS;EM;SOBREPESO;26
2024;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;MAGREZA;29
2024;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;MAGREZA ACENTUADA;16
2024;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;NORMAL (EUTROFIA);261
2024;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;OBESIDADE;49
2024;2;URG II-POSSE;CIEP BRIZOLAO 099 DR BOLIVARD GOMES DE ASSUMPCAO;EM;SOBREPESO;67
2024;2;URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;CONVENIADA;MAGREZA ACENTUADA;1
2024;2;URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;CONVENIADA;NORMAL (EUTROFIA);46
2024;2;URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;CONVENIADA;OBESIDADE;11
2024;2;URG II-POSSE;CRECHE EDUNCANDÁRIO SÃO LÁZARO - AELO;CONVENIADA;SOBREPESO;23
2024;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;MAGREZA;37
2024;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;MAGREZA ACENTUADA;4
2024;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;NORMAL (EUTROFIA);413
2024;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;OBESIDADE;82
2024;2;URG II-POSSE;E M DOUGLAS BRASIL;EM;SOBREPESO;113
2024;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;MAGREZA;33
2024;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;MAGREZA ACENTUADA;18
2024;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;NORMAL (EUTROFIA);420
2024;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;OBESIDADE;90
2024;2;URG II-POSSE;E M DR ORLANDO MELLO;EM;SOBREPESO;89
2024;2;URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;EM;MAGREZA;24
2024;2;URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;EM;MAGREZA ACENTUADA;5
2024;2;URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;EM;NORMAL (EUTROFIA);251
2024;2;URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;EM;OBESIDADE;29
2024;2;URG II-POSSE;E M ESTANISLAU RIBEIRO DO AMARAL;EM;SOBREPESO;34
2024;2;URG II-POSSE;E M GUINLE;EM;MAGREZA;11
2024;2;URG II-POSSE;E M GUINLE;EM;MAGREZA ACENTUADA;1
2024;2;URG II-POSSE;E M GUINLE;EM;NORMAL (EUTROFIA);100
2024;2;URG II-POSSE;E M GUINLE;EM;OBESIDADE;12
2024;2;URG II-POSSE;E M GUINLE;EM;SOBREPESO;11
2024;2;URG II-POSSE;E M HERBERT MOSES;EM;MAGREZA;14
2024;2;URG II-POSSE;E M HERBERT MOSES;EM;NORMAL (EUTROFIA);145
2024;2;URG II-POSSE;E M HERBERT MOSES;EM;OBESIDADE;27
2024;2;URG II-POSSE;E M HERBERT MOSES;EM;SOBREPESO;24
2024;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;MAGREZA;33
2024;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;MAGREZA ACENTUADA;5
2024;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;NORMAL (EUTROFIA);187
2024;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;OBESIDADE;36
2024;2;URG II-POSSE;E M LUIZ DE LEMOS;EM;SOBREPESO;48
2024;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;NORMAL (EUTROFIA);48
2024;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;OBESIDADE;9
2024;2;URG II-POSSE;E M MARIA ELIONDAS DOS SANTOS;EM;SOBREPESO;16
2024;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;MAGREZA;5
2024;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;MAGREZA ACENTUADA;3
2024;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;NORMAL (EUTROFIA);138
2024;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;OBESIDADE;33
2024;2;URG II-POSSE;E M PRESIDENTE GETULIO DORNELLES VARGAS;EM;SOBREPESO;35
2024;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;MAGREZA;4
2024;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;MAGREZA ACENTUADA;1
2024;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;NORMAL (EUTROFIA);44
2024;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;OBESIDADE;3
2024;2;URG II-POSSE;E M PROF CLAUDIA MARIA SALLES MONTEIRO DA SILVA;EM;SOBREPESO;6
2024;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;MAGREZA;7
2024;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;MAGREZA ACENTUADA;6
2024;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;NORMAL (EUTROFIA);150
2024;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;OBESIDADE;34
2024;2;URG II-POSSE;E M PROF THEREZINHA DA SILVA XAVIER;EM;SOBREPESO;33
2024;2;URG II-POSSE;E M SAO BENEDITO;EM;MAGREZA;7
2024;2;URG II-POSSE;E M SAO BENEDITO;EM;NORMAL (EUTROFIA);204
2024;2;URG II-POSSE;E M SAO BENEDITO;EM;OBESIDADE;43
2024;2;URG II-POSSE;E M SAO BENEDITO;EM;SOBREPESO;49
2024;2;URG II-POSSE;E M TABELIÃO MURILO COSTA;EM;MAGREZA;34
2024;2;URG II-POSSE;E M TABELIÃO MURILO COSTA;EM;MAGREZA ACENTUADA;5
2024;2;URG II-POSSE;E M TABELIÃO MURILO COSTA;EM;NORMAL (EUTROFIA);247
2024;2;URG II-POSSE;E M TABELIÃO MURILO COSTA;EM;OBESIDADE;26
2024;2;URG II-POSSE;E M TABELIÃO MURILO COSTA;EM;SOBREPESO;29
2024;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;MAGREZA;15
2024;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;MAGREZA ACENTUADA;5
2024;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;NORMAL (EUTROFIA);182
2024;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;OBESIDADE;36
2024;2;URG II-POSSE;E M VEREADOR HELCIO CHAMBARELLI;EM;SOBREPESO;38
2024;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;MAGREZA;2
2024;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;NORMAL (EUTROFIA);124
2024;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;OBESIDADE;28
2024;2;URG II-POSSE;E M VIRGILIO DE MELO FRANCO;EM;SOBREPESO;18
2024;2;URG II-POSSE;EMEI JOSE VIEIRA JESUS;CRECHE;NORMAL (EUTROFIA);26
2024;2;URG II-POSSE;EMEI JOSE VIEIRA JESUS;CRECHE;OBESIDADE;5
2024;2;URG II-POSSE;EMEI JOSE VIEIRA JESUS;CRECHE;SOBREPESO;13
2024;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;MAGREZA;4
2024;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;MAGREZA ACENTUADA;10
2024;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;NORMAL (EUTROFIA);57
2024;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;OBESIDADE;8
2024;4;URG IV-CABUÇU;CENTRO INTEGRADO DE DESENVOLVIMENTO INFANTIL JUNENIL CIDI;CONVENIADA;SOBREPESO;14
2024;4;URG IV-CABUÇU;CRECHE ANTÔNIO PINHEIRO MAGALHÃES;CRECHE;MAGREZA ACENTUADA;1
2024;4;URG IV-CABUÇU;CRECHE ANTÔNIO PINHEIRO MAGALHÃES;CRECHE;NORMAL (EUTROFIA);8
2024;4;URG IV-CABUÇU;CRECHE ANTÔNIO PINHEIRO MAGALHÃES;CRECHE;OBESIDADE;6
2024;4;URG IV-CABUÇU;CRECHE ANTÔNIO PINHEIRO MAGALHÃES;CRECHE;SOBREPESO;8
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;MAGREZA;11
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;MAGREZA ACENTUADA;3
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;NORMAL (EUTROFIA);231
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;OBESIDADE;45
2024;4;URG IV-CABUÇU;E M ABILIO RIBEIRO;EM;SOBREPESO;62
2024;4;URG IV-CABUÇU;E M CAMPO ALEGRE;EM;MAGREZA;2
2024;4;URG IV-CABUÇU;E M CAMPO ALEGRE;EM;NORMAL (EUTROFIA);38
2024;4;URG IV-CABUÇU;E M CAMPO ALEGRE;EM;OBESIDADE;4
2024;4;URG IV-CABUÇU;E M CAMPO ALEGRE;EM;SOBREPESO;23
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;MAGREZA;13
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;MAGREZA ACENTUADA;3
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;NORMAL (EUTROFIA);287
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;OBESIDADE;50
2024;4;URG IV-CABUÇU;E M CHAER KAZEN KALAOUN;EM;SOBREPESO;49
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;MAGREZA;69
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;MAGREZA ACENTUADA;19
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;NORMAL (EUTROFIA);588
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;OBESIDADE;76
2024;4;URG IV-CABUÇU;E M DARCILIO AYRES RAUNHEITTI;EM;SOBREPESO;90
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;MAGREZA;31
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;MAGREZA ACENTUADA;9
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;NORMAL (EUTROFIA);486
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;OBESIDADE;89
2024;4;URG IV-CABUÇU;E M DR JOSE FROES MACHADO;EM;SOBREPESO;92
2024;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;MAGREZA;7
2024;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;MAGREZA ACENTUADA;1
2024;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;NORMAL (EUTROFIA);153
2024;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;OBESIDADE;34
2024;4;URG IV-CABUÇU;E M DR RUY BERCOT DE MATTOS;EM;SOBREPESO;46
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;MAGREZA;15
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;MAGREZA ACENTUADA;5
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;NORMAL (EUTROFIA);179
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;OBESIDADE;43
2024;4;URG IV-CABUÇU;E M FRANCISCO DE OLIVEIRA;EM;SOBREPESO;34
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;MAGREZA;24
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;MAGREZA ACENTUADA;3
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;NORMAL (EUTROFIA);332
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;OBESIDADE;49
2024;4;URG IV-CABUÇU;E M IVANI VIGNE BABO;EM;SOBREPESO;70
2024;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;MAGREZA;3
2024;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;MAGREZA ACENTUADA;5
2024;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;NORMAL (EUTROFIA);207
2024;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;OBESIDADE;54
2024;4;URG IV-CABUÇU;E M JARDIM NOVA ERA;EM;SOBREPESO;79
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;MAGREZA;13
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;MAGREZA ACENTUADA;7
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;NORMAL (EUTROFIA);141
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;OBESIDADE;24
2024;4;URG IV-CABUÇU;E M PROF DULCE DE MOURA RAUNHEITTI RIBEIRO;EM;SOBREPESO;30
2024;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;MAGREZA;14
2024;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;MAGREZA ACENTUADA;4
2024;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;NORMAL (EUTROFIA);223
2024;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;OBESIDADE;40
2024;4;URG IV-CABUÇU;E M PROF EDNA UMBELINA DE SANT ANNA DA SILVA;EM;SOBREPESO;47
2024;4;URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EM;MAGREZA;35
2024;4;URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EM;MAGREZA ACENTUADA;15
2024;4;URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EM;NORMAL (EUTROFIA);296
2024;4;URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EM;OBESIDADE;32
2024;4;URG IV-CABUÇU;E M PROF ELIANA DE SOUZA PAPALEO MOURA ;EM;SOBREPESO;66
2024;4;URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;EM;MAGREZA;14
2024;4;URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;EM;MAGREZA ACENTUADA;1
2024;4;URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;EM;NORMAL (EUTROFIA);144
2024;4;URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;EM;OBESIDADE;29
2024;4;URG IV-CABUÇU;E M PROF JOAQUIM DE FREITAS;EM;SOBREPESO;29
2024;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;MAGREZA;25
2024;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;MAGREZA ACENTUADA;7
2024;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;NORMAL (EUTROFIA);149
2024;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;OBESIDADE;17
2024;4;URG IV-CABUÇU;E M PROF LEOPOLDINA MACHADO BARBOSA DE BARROS;EM;SOBREPESO;24
2024;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;MAGREZA;15
2024;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;MAGREZA ACENTUADA;2
2024;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;NORMAL (EUTROFIA);207
2024;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;OBESIDADE;22
2024;4;URG IV-CABUÇU;E M PROF MARIA CANDIDA SOBREIRA VIANNA;EM;SOBREPESO;32
2024;4;URG IV-CABUÇU;E M PROF NABOR OTHUKI;EM;MAGREZA;8
2024;4;URG IV-CABUÇU;E M PROF NABOR OTHUKI;EM;NORMAL (EUTROFIA);198
2024;4;URG IV-CABUÇU;E M PROF NABOR OTHUKI;EM;OBESIDADE;29
2024;4;URG IV-CABUÇU;E M PROF NABOR OTHUKI;EM;SOBREPESO;31
2024;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;MAGREZA;11
2024;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;MAGREZA ACENTUADA;11
2024;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;NORMAL (EUTROFIA);295
2024;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;OBESIDADE;46
2024;4;URG IV-CABUÇU;E M PROF NEWTON GONCALVES DE BARROS;EM;SOBREPESO;47
2024;4;URG IV-CABUÇU;E M TRES MARIAS;EM;MAGREZA;47
2024;4;URG IV-CABUÇU;E M TRES MARIAS;EM;MAGREZA ACENTUADA;16
2024;4;URG IV-CABUÇU;E M TRES MARIAS;EM;NORMAL (EUTROFIA);477
2024;4;URG IV-CABUÇU;E M TRES MARIAS;EM;OBESIDADE;48
2024;4;URG IV-CABUÇU;E M TRES MARIAS;EM;SOBREPESO;48
2024;4;URG IV-CABUÇU;E M VISCONDE DE ITABORAI;EM;NORMAL (EUTROFIA);38
2024;4;URG IV-CABUÇU;E M VISCONDE DE ITABORAI;EM;OBESIDADE;8
2024;4;URG IV-CABUÇU;E M VISCONDE DE ITABORAI;EM;SOBREPESO;6
2024;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;MAGREZA;4
2024;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;MAGREZA ACENTUADA;1
2024;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;NORMAL (EUTROFIA);165
2024;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;OBESIDADE;27
2024;4;URG IV-CABUÇU;EM PROF ELIANA MARTINS MAIA;EM;SOBREPESO;31
2024;4;URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;CRECHE;MAGREZA;8
2024;4;URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;CRECHE;MAGREZA ACENTUADA;3
2024;4;URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;CRECHE;NORMAL (EUTROFIA);51
2024;4;URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;CRECHE;OBESIDADE;6
2024;4;URG IV-CABUÇU;EMEI LEILA MARIA CÔRTES SAMPAIO;CRECHE;SOBREPESO;13
2024;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;MAGREZA;6
2024;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;MAGREZA ACENTUADA;4
2024;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;NORMAL (EUTROFIA);45
2024;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;OBESIDADE;7
2024;4;URG IV-CABUÇU;EMEI MONTE SOL;CRECHE;SOBREPESO;9
2024;4;URG IV-CABUÇU;EMEI NOVA ERA;CRECHE;MAGREZA;5
2024;4;URG IV-CABUÇU;EMEI NOVA ERA;CRECHE;MAGREZA ACENTUADA;1
2024;4;URG IV-CABUÇU;EMEI NOVA ERA;CRECHE;NORMAL (EUTROFIA);51
2024;4;URG IV-CABUÇU;EMEI NOVA ERA;CRECHE;OBESIDADE;9
2024;4;URG IV-CABUÇU;EMEI NOVA ERA;CRECHE;SOBREPESO;14
2024;4;URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;CONVENIADA;MAGREZA;11
2024;4;URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;CONVENIADA;MAGREZA ACENTUADA;6
2024;4;URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;CONVENIADA;NORMAL (EUTROFIA);20
2024;4;URG IV-CABUÇU;SOCIEDADE BENEFICIENTE DE CAMPO ALEGRE SOBEM  ;CONVENIADA;SOBREPESO;2
2024;9;URG IX-TINGUA;E M BARAO DE TINGUA;EM;MAGREZA;5
2024;9;URG IX-TINGUA;E M BARAO DE TINGUA;EM;MAGREZA ACENTUADA;1
2024;9;URG IX-TINGUA;E M BARAO DE TINGUA;EM;NORMAL (EUTROFIA);183
2024;9;URG IX-TINGUA;E M BARAO DE TINGUA;EM;OBESIDADE;27
2024;9;URG IX-TINGUA;E M BARAO DE TINGUA;EM;SOBREPESO;25
2024;9;URG IX-TINGUA;E M DE JACERUBA;EM;MAGREZA;11
2024;9;URG IX-TINGUA;E M DE JACERUBA;EM;MAGREZA ACENTUADA;2
2024;9;URG IX-TINGUA;E M DE JACERUBA;EM;NORMAL (EUTROFIA);66
2024;9;URG IX-TINGUA;E M DE JACERUBA;EM;OBESIDADE;13
2024;9;URG IX-TINGUA;E M DE JACERUBA;EM;SOBREPESO;24
2024;9;URG IX-TINGUA;E M JARDIM MONTEVIDEO;EM;MAGREZA;1
2024;9;URG IX-TINGUA;E M JARDIM MONTEVIDEO;EM;MAGREZA ACENTUADA;2
2024;9;URG IX-TINGUA;E M JARDIM MONTEVIDEO;EM;NORMAL (EUTROFIA);31
2024;9;URG IX-TINGUA;E M JARDIM MONTEVIDEO;EM;OBESIDADE;7
2024;9;URG IX-TINGUA;E M JARDIM MONTEVIDEO;EM;SOBREPESO;5
2024;9;URG IX-TINGUA;E M PROF LUCIA VIANA CAPELLI;EM;MAGREZA;24
